run_key,scenario,family,model,axis,bin,n,rel_l2_h_mean,rel_l2_h_median,rel_l2_c_mean,rel_l2_c_median,bt_mae_hours,n_bt
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak,peak_5.5,29,0.3889795060308868,0.3610517582851423,0.30444571511064095,0.29059763732169414,11.52,25
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak,peak_6.5,27,0.3763190149816887,0.34308534059085166,0.29659998391208153,0.20975846471511667,13.75,24
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak,peak_8.0,22,0.4391336806208867,0.3904352684299347,0.4827040703337204,0.4117157798009119,15.117647058823529,17
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak,peak_5.5,29,0.3298096151150248,0.29756634451042346,0.2384769396468099,0.1942796425551304,8.04,25
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak,peak_6.5,27,0.30805185391173295,0.2581655770043079,0.23690236260038502,0.17053180404332588,12.583333333333334,24
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak,peak_8.0,22,0.3455854955740373,0.28306899640970296,0.341803817312643,0.28875872087072707,16.055555555555557,18
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak,peak_5.5,29,0.3284561713309904,0.33568947366297464,0.2610906188686373,0.23148364395539733,10.92,25
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak,peak_6.5,27,0.3134424430191804,0.28253440877461566,0.24492845837774868,0.1917240906538261,15.416666666666666,24
e6e8_eval__E6_extreme_peak_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak,peak_8.0,22,0.34255445768617737,0.2908603031998189,0.3915309852322984,0.2935578235466275,18.833333333333332,18
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_44h,7,0.3986676221657833,0.4143705591939622,0.3068376635779764,0.3382063592497105,23.666666666666668,6
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_45h,8,0.32873592189120826,0.3205657033308074,0.33012838430999336,0.30794186622142583,16.166666666666668,6
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_46h,7,0.3056542903269884,0.3095858816181164,0.35158799609732316,0.38463529009232345,19.571428571428573,7
e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_47h,7,0.44742742245708894,0.35422276154885457,0.55351993614055,0.323704347850041,15.0,6
